city,country,category,name,address,why_it_matters,associated_person_or_event,source_url
montr�al,Canada,History,"Maison Saint-Gabriel, Museum and Historic Site","2146 Place Dublin, Montréal, QC H3K 2A2, Canada","A major early settler farmstead associated with Marguerite Bourgeoys and the Congrégation de Notre-Dame, central to the founding-era social history of Ville-Marie. The site anchors narratives of early education and community-building in Montreal.",Marguerite Bourgeoys,https://en.wikipedia.org/wiki/Maison_Saint-Gabriel
montr�al,Canada,History,William Notman House (Notman House),"51 Rue Sherbrooke O, Montréal, QC H2X 1X2, Canada","Linked to photographer William Notman, whose studio work documented Canada’s 19th-century political, industrial, and cultural life. The building is closely associated with his Montreal-based career and legacy in visual history.",William Notman,https://en.wikipedia.org/wiki/Notman_House
montr�al,Canada,History,Maison Cormier (Ernest Cormier House),"1360 Av. des Pins O, Montréal, QC H3G 1A8, Canada","This residence is closely associated with architect Ernest Cormier, an important figure in Quebec’s architectural and institutional history. The house is a direct physical link to his personal and professional world in Montreal.",Ernest Cormier,https://en.wikipedia.org/wiki/Maison_Cormier
montr�al,Canada,History,Château Ramezay (Château de Ramezay),"280 Rue Notre-Dame E, Montréal, QC H2Y 1C5, Canada","Built as the official residence of governor Claude de Ramezay, it is one of the most important surviving administrative homes from New France in Montreal. The building is closely tied to colonial governance and early civic life.",Claude de Ramezay,https://en.wikipedia.org/wiki/Ch%C3%A2teau_Ramezay
montr�al,Canada,History,Maison de Radio-Canada (CBC/Radio-Canada Montreal),"1400 Boul. René-Lévesque E, Montréal, QC H2L 2M2, Canada","Associated with René Lévesque’s period as a broadcaster and journalist, before his political career, linking the building to major shifts in Quebec’s public discourse. The site is a specific workplace tied to a key historical figure.",René Lévesque,https://en.wikipedia.org/wiki/Maison_de_Radio-Canada
montr�al,Canada,Religion,Temple Emanu-El-Beth Sholom (major Reform congregation; tied to Rabbi Harry Joshua Stern),"4100 Rue Sherbrooke O, Westmount, Montréal, QC H3Z 1A5, Canada","A leading Reform Jewish congregation in Montreal, long associated with Rabbi Harry Joshua Stern, an influential Canadian Reform rabbi who helped shape 20th-century Jewish religious life in the city.",Rabbi Harry Joshua Stern,https://en.wikipedia.org/wiki/Temple_Emanu-El-Beth_Sholom
montr�al,Canada,Religion,Baron de Hirsch Cemetery (key Jewish burial site in Montreal),"5500 Boul. de la Côte-des-Neiges, Montréal, QC H3T 1Y5, Canada","A major Jewish cemetery in Montreal, it provides precise graveside memorialization for influential rabbis and Jewish community figures who shaped the city’s religious institutions.",Jewish religious leadership in Montreal (burials),https://en.wikipedia.org/wiki/Baron_de_Hirsch_Cemetery
montr�al,Canada,Religion,Shaar Hashomayim Synagogue (community tied to Rabbi Chaim Kreiswirth),"450 Kensington Ave, Westmount, Montréal, QC H3Y 3A2, Canada","This major Montreal synagogue is strongly associated with Rabbi Chaim Kreiswirth, an influential postwar Orthodox rabbinic leader whose tenure shaped Jewish religious life and education in Montreal.",Rabbi Chaim Kreiswirth,https://en.wikipedia.org/wiki/Congregation_Shaar_Hashomayim
montr�al,Canada,Religion,"Mary, Queen of the World Cathedral-Basilica (seat associated with Bishop Édouard-Charles Fabre)","1085 Rue de la Cathédrale, Montréal, QC H3B 2V3, Canada","Bishop Édouard-Charles Fabre (1827–1896), a major 19th-century Catholic leader in Montreal, is closely tied to the cathedral project and its role as a symbol of diocesan authority.",Édouard-Charles Fabre,"https://en.wikipedia.org/wiki/Mary,_Queen_of_the_World_Cathedral"
montr�al,Canada,Religion,St. George’s Greek Orthodox Cathedral (Orthodox episcopal seat in Montreal),"2455 Chemin de la Côte-Sainte-Catherine, Montréal, QC H3T 1A8, Canada","As a central Orthodox cathedral for Montreal’s Greek Orthodox community, it is a focal workplace site for the clergy who led the community’s liturgical and cultural life in the city.",Greek Orthodox clergy leadership in Montreal,"https://en.wikipedia.org/wiki/Saint_George%27s_Greek_Orthodox_Cathedral,_Montreal"
montr�al,Canada,Religion,Notre-Dame-des-Neiges Cemetery (Grave of Brother Marie-Victorin),"4601 Chemin de la Côte-des-Neiges, Montreal, QC H3V 1E7, Canada",Brother Marie-Victorin was a member of the Brothers of the Christian Schools and a major Catholic intellectual figure in Quebec; his burial here anchors his Montreal religious community ties.,Brother Marie-Victorin,https://en.wikipedia.org/wiki/Marie-Victorin_Kirouac
montr�al,Canada,Religion,Saint-Sulpice Seminary (Old Seminary of Saint-Sulpice),"116 Rue Notre-Dame O, Montreal, QC H2Y 1T1, Canada","The Sulpicians were seigneurs and key Catholic leaders in Montreal for centuries; this seminary is directly tied to their governance, education of clergy, and pastoral control in early Montreal.",Society of Saint-Sulpice in Montreal,https://en.wikipedia.org/wiki/Old_Seminary_of_Saint-Sulpice
montr�al,Canada,Religion,Shaar Hashomayim Cemetery (Grave of Leonard Cohen),"1250 Chemin de la Forêt, Outremont, QC H2V 2P9, Canada",Leonard Cohen’s Jewish faith and liturgical influences were central to his work; his burial in the Shaar Hashomayim community cemetery ties him to Montreal’s historic Jewish congregation.,Leonard Cohen,https://en.wikipedia.org/wiki/Leonard_Cohen
montr�al,Canada,Religion,Christ Church Cathedral (Anglican Cathedral of Montreal),"635 Rue Sainte-Catherine O, Montreal, QC H3B 1B7, Canada","As the seat of the Anglican Diocese of Montreal, the cathedral is closely tied to the city’s Anglican bishops and major church events shaping Protestant religious life downtown.",Anglican Diocese of Montreal (episcopal leadership and major services),https://en.wikipedia.org/wiki/Christ_Church_Cathedral_(Montreal)
montr�al,Canada,Religion,Saint Joseph’s Oratory of Mount Royal (Tomb of Saint Brother André Bessette),"3800 Chemin Queen Mary, Montreal, QC H3V 1H6, Canada","Brother André Bessette, a Holy Cross brother credited with inspiring the Oratory’s creation, is entombed here and remains one of Montreal’s most influential Catholic figures.",Saint André Bessette (Brother André),https://en.wikipedia.org/wiki/Andr%C3%A9_Bessette
montr�al,Canada,Religion,Spanish and Portuguese Synagogue (Shearith Israel of Montreal),"4894 Av Saint-Kevin, Montreal, QC H3W 1P2",,,https://en.wikipedia.org/wiki/Spanish_and_Portuguese_Synagogue_of_Montreal
montr�al,Canada,Religion,Grand Seminary of Montreal (Grand Séminaire de Montréal),"2065 Rue Sherbrooke O, Montreal, QC H3H 1G4",,,https://en.wikipedia.org/wiki/Grand_Seminary_of_Montreal
montr�al,Canada,Religion,St. James the Apostle Anglican Cathedral (Cathédrale anglicane Saint-James),"1439 Rue Sainte-Catherine O, Montreal, QC H3G 1S6",,,https://en.wikipedia.org/wiki/St_James_the_Apostle_Anglican_Cathedral
montr�al,Canada,Religion,"BAPS Shri Swaminarayan Mandir, Montreal (Hindu temple)","7650 Rue Jarry E, Montreal (Saint-Léonard), QC H1P 1W3",,,
montr�al,Canada,Religion,Saint Joseph's Oratory of Mount Royal (Tomb of Saint Brother André),"3800 Queen Mary Rd, Montreal, QC H3V 1H6",,,https://en.wikipedia.org/wiki/Saint_Joseph%27s_Oratory
montr�al,Canada,Religion,Motherhouse of the Grey Nuns (Maison mère des Sœurs Grises),"1190 Rue Guy, Montreal, QC H3H 2L4",,,https://en.wikipedia.org/wiki/Motherhouse_of_the_Grey_Nuns
montr�al,Canada,Religion,Notre-Dame-de-Bon-Secours Chapel (Chapelle Notre-Dame-de-Bon-Secours),"400 Rue Saint-Paul E, Montreal, QC H2Y 1H4",,,https://en.wikipedia.org/wiki/Notre-Dame-de-Bon-Secours_Chapel
montr�al,Canada,Religion,Sivananda Yoga Vedanta Centre (Montreal),"4338 Rue Saint-Denis, Montreal, QC H2J 2K8",,,https://sivanandamontreal.org/
montr�al,Canada,Religion,Centre Zen de Montréal (Zen Buddhist practice center),"1898 Rue Gilford, Montreal, QC H2J 1P3",,,https://zenmontreal.ca/
montr�al,Canada,Religion,Congregation Shaar Hashomayim (Westmount),"450 Kensington Ave, Westmount, QC H3Y 3A2",,,https://en.wikipedia.org/wiki/Congregation_Shaar_Hashomayim
montr�al,Canada,Pop Culture,Warner Bros. Games Montréal (video game studio),"4001 Rue Saint-Patrick, Montréal, QC H4C 1A1",,,https://en.wikipedia.org/wiki/WB_Games_Montr%C3%A9al
montr�al,Canada,Pop Culture,National Film Board of Canada (NFB) – Montréal headquarters,"1500 Rue Balmoral, Montréal, QC H2X 3S9",,,https://en.wikipedia.org/wiki/National_Film_Board_of_Canada
montr�al,Canada,Pop Culture,CTV Montréal (CFCF-DT) studios,"1205 Avenue Papineau, Montréal, QC H2K 4J5",,,https://en.wikipedia.org/wiki/CFCF-DT
montr�al,Canada,Pop Culture,Théâtre Saint-Denis (performance venue for major pop concerts and comedy tapings),"1594 Rue Saint-Denis, Montréal, QC H2X 3K4",,,https://en.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Saint-Denis
montr�al,Canada,Pop Culture,Leonard Cohen Mural (MURO/Quartier des spectacles),"1420 Rue Crescent (corner Blvd De Maisonneuve O), Montréal, QC H3G 2A9",,,https://en.wikipedia.org/wiki/Leonard_Cohen_mural
montr�al,Canada,Pop Culture,National Film Board of Canada / Office national du film du Canada (Montreal offices),"1500 Rue Balmoral, Montreal, QC H3A 0H3, Canada",,,https://en.wikipedia.org/wiki/National_Film_Board_of_Canada
montr�al,Canada,Pop Culture,Montreal Forum (Beatles concert venue in 1964 and 1965),"2313 Saint-Catherine St W, Montreal, QC H3H 1N2, Canada",,,https://en.wikipedia.org/wiki/Montreal_Forum
montr�al,Canada,Pop Culture,Théâtre Corona (concert hall / former cinema),"2490 Rue Notre-Dame O, Montreal, QC H3J 1N5, Canada",,,https://en.wikipedia.org/wiki/Corona_Theatre
montr�al,Canada,Pop Culture,Cinéma du Parc (arthouse cinema with long-running cultural impact),"3575 Avenue du Parc, Montreal, QC H2X 3P9, Canada",,,https://en.wikipedia.org/wiki/Cin%C3%A9ma_du_Parc
montr�al,Canada,Pop Culture,Chez Parée (former legendary nightclub),"1222 Rue Stanley, Montreal, QC H3B 2S7, Canada",,,https://en.wikipedia.org/wiki/Chez_Par%C3%A9e
montr�al,Canada,Pop Culture,Théâtre du Rideau Vert,"4664 Boulevard Saint-Denis, Montréal, QC H2J 2L5, Canada","A defining Montreal stage linked to the breakout of modern Québécois theatre, including landmark productions of Michel Tremblay’s work.",Michel Tremblay,https://en.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_du_Rideau_Vert
montr�al,Canada,Pop Culture,McGill University (Sir William Dawson Building / Arts complex area),"845 Rue Sherbrooke Ouest, Montréal, QC H3A 0G4, Canada","A key Montreal institution in the biography of actor William Shatner, who studied at McGill before becoming a global TV and film icon.",William Shatner,https://en.wikipedia.org/wiki/William_Shatner
montr�al,Canada,Pop Culture,Cinémathèque québécoise,"335 Boulevard de Maisonneuve Est, Montréal, QC H2X 1K1, Canada","A key screen-culture institution in Montreal that preserves and presents Quebec and world cinema, closely tied to the city’s film community and history.",Quebec cinema (institutional home for film heritage; frequent association with major Quebec filmmakers),https://en.wikipedia.org/wiki/Cin%C3%A9math%C3%A8que_qu%C3%A9b%C3%A9coise
montr�al,Canada,Pop Culture,Université du Québec à Montréal (UQAM) – campus core,"405 Rue Sainte-Catherine Est, Montréal, QC H2L 2C4, Canada",A central Montreal film-education address associated with director Denis Villeneuve’s formative period before international success.,Denis Villeneuve,https://en.wikipedia.org/wiki/Denis_Villeneuve
montr�al,Canada,Pop Culture,Théâtre de Quat'Sous,"100 Avenue des Pins Est, Montréal, QC H2W 1R1, Canada","A historic small theatre central to Montreal’s performing-arts scene, long associated with director and co-founder Paul Buissonneau’s influential work.",Paul Buissonneau,https://en.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_de_Quat%27Sous
montr�al,Canada,Pop Culture,Mordecai Richler’s childhood block (St. Urbain Street address commonly cited),"5257 Rue Saint-Urbain, Montréal, QC H2T 2W1, Canada",,,https://en.wikipedia.org/wiki/Mordecai_Richler
montr�al,Canada,Pop Culture,Maison de Radio-Canada (CBC/Radio-Canada headquarters in Montreal),"1400 Boulevard René-Lévesque Est, Montréal, QC H2L 2M2, Canada",,,https://en.wikipedia.org/wiki/Maison_de_Radio-Canada
montr�al,Canada,Pop Culture,Hotel2Tango (Arcade Fire / indie-rock recording hub),"273 Rue Saint-Viateur Ouest, Montréal, QC H2T 2L7, Canada",,,https://en.wikipedia.org/wiki/Hotel2Tango
montr�al,Canada,Pop Culture,Drawn & Quarterly (publisher/bookstore),"211 Bernard Avenue Ouest, Montréal, QC H2V 1T5, Canada",,,https://drawnandquarterly.com/about/
montr�al,Canada,Pop Culture,Cinéma L'Amour,"4015 Boulevard Saint-Laurent, Montréal, QC H2W 1Y4, Canada",,,https://en.wikipedia.org/wiki/Cin%C3%A9ma_L%27Amour
montr�al,Canada,Institutions,Jewish General Hospital,"3755 Chemin de la Côte-Sainte-Catherine, Montréal, QC H3T 1E2, Canada",,Founded by Montreal’s Jewish community; major teaching hospital and research center,https://en.wikipedia.org/wiki/Jewish_General_Hospital
montr�al,Canada,Institutions,Hôpital Notre-Dame (CIUSSS du Centre-Sud-de-l’Île-de-Montréal),"1560 Rue Sherbrooke E, Montréal, QC H2L 4M1, Canada",,Historic hospital within Montreal’s public health network,https://en.wikipedia.org/wiki/H%C3%B4pital_Notre-Dame_(Montreal)
montr�al,Canada,Institutions,Montreal General Hospital (MUHC),"1650 Avenue Cedar, Montréal, QC H3G 1A4, Canada",,Historic English-language teaching hospital; trauma and acute care in Montreal,https://en.wikipedia.org/wiki/Montreal_General_Hospital
montr�al,Canada,Institutions,Dawson College,"3040 Rue Sherbrooke O, Montréal, QC H3Z 1A4, Canada",,"Dawson College shooting (September 13, 2006)",https://en.wikipedia.org/wiki/Dawson_College_shooting
montr�al,Canada,Institutions,Université de Montréal (Pavillon Roger-Gaudry),"2900 Boulevard Édouard-Montpetit, Montréal, QC H3T 1J4, Canada",,Major French-language research university; associated with generations of Quebec scholars and public leaders,https://en.wikipedia.org/wiki/Universit%C3%A9_de_Montr%C3%A9al
montr�al,Canada,Institutions,National Film Board of Canada (NFB) – Montreal offices,"3155 Chemin de la Côte-de-Liesse, Montréal, QC H4N 2N4, Canada",Animator and filmmaker Norman McLaren created many of his most influential works at the NFB; this address represents the institutional base of his Canadian film legacy.,Norman McLaren,https://en.wikipedia.org/wiki/National_Film_Board_of_Canada
montr�al,Canada,Institutions,Basilique Notre-Dame de Montréal (crypt of James O’Donnell),"110 Rue Notre-Dame O, Montréal, QC H2Y 1T2, Canada","Architect James O’Donnell designed Notre-Dame Basilica and is notably buried in its crypt after converting to Catholicism, making the building a direct personal memorial to him.",James O’Donnell,https://en.wikipedia.org/wiki/Notre-Dame_Basilica_(Montreal)
montr�al,Canada,Institutions,Institut de Cardiologie de Montréal,"5000 Rue Bélanger, Montréal, QC H1T 1C8, Canada","Cardiologist Paul David is closely associated with the institute’s development and reputation, making this address a key locus of his institutional impact on cardiac care in Quebec.",Paul David,https://en.wikipedia.org/wiki/Montreal_Heart_Institute
montr�al,Canada,Institutions,Maison mère des Sœurs Grises (Grey Nuns Motherhouse),"682 Rue Saint-Paul O, Montréal, QC H3C 1L7, Canada","The Grey Nuns were founded by Marguerite d’Youville, a central figure in Montreal’s charitable institutions; the motherhouse stands as an institutional anchor for her order’s work.",Saint Marguerite d’Youville,https://en.wikipedia.org/wiki/Grey_Nuns
montr�al,Canada,Institutions,Montreal Neurological Institute and Hospital (The Neuro),"3801 Rue University, Montréal, QC H3A 2B4, Canada",Neurosurgeon Wilder Penfield founded the Montreal Neurological Institute and shaped it into a world-leading center for brain research and epilepsy surgery.,Wilder Penfield,https://en.wikipedia.org/wiki/Montreal_Neurological_Institute_and_Hospital
montr�al,Canada,Institutions,Cinémathèque québécoise,"335 Boulevard De Maisonneuve E, Montréal, QC H2X 1K1",,,https://en.wikipedia.org/wiki/Cin%C3%A9math%C3%A8que_qu%C3%A9b%C3%A9coise
montr�al,Canada,Institutions,Théâtre du Nouveau Monde (TNM),"84 Rue Sainte-Catherine O, Montréal, QC H2X 1Z6",,,https://en.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_du_Nouveau_Monde
montr�al,Canada,Institutions,BAnQ Vieux-Montréal (Centre d’archives de Montréal),"535 Avenue Viger E, Montréal, QC H2L 2P3",,,https://www.banq.qc.ca/a-propos/salle-de-consultation/montreal/
montr�al,Canada,Institutions,Maison de Radio-Canada (CBC/Radio-Canada),"1400 Boulevard René-Lévesque E, Montréal, QC H2L 2M2",,,https://en.wikipedia.org/wiki/Maison_de_Radio-Canada
montr�al,Canada,Institutions,National Film Board of Canada (NFB/ONF) – Headquarters,"1500 Rue Balmoral, Montréal, QC H3A 2T5",,,https://en.wikipedia.org/wiki/National_Film_Board_of_Canada
montr�al,Canada,Institutions,Royal Victoria Hospital (former site),"687 Av. des Pins O, Montréal, QC H3A 1A1, Canada",,,"https://en.wikipedia.org/wiki/Royal_Victoria_Hospital,_Montreal"
montr�al,Canada,Institutions,"Bank of Montreal (Head Office, historic building)","129 Rue Saint-Jacques, Montréal, QC H2Y 1L6, Canada",,,https://en.wikipedia.org/wiki/Bank_of_Montreal
montr�al,Canada,Institutions,Montreal Stock Exchange (Tour de la Bourse),"800 Rue du Square-Victoria, Montréal, QC H4Z 1A9, Canada",,,https://en.wikipedia.org/wiki/Montreal_Exchange
montr�al,Canada,Institutions,Hôtel-Dieu de Montréal (CHUM – Hôtel-Dieu),"3840 Rue Saint-Urbain, Montréal, QC H2W 1T8, Canada",,,https://en.wikipedia.org/wiki/H%C3%B4tel-Dieu_de_Montr%C3%A9al
montr�al,Canada,Institutions,Hôpital du Sacré-Cœur de Montréal,"5400 Boul. Gouin O, Montréal, QC H4J 1C5, Canada",,,https://en.wikipedia.org/wiki/H%C3%B4pital_du_Sacr%C3%A9-C%C5%93ur_de_Montr%C3%A9al
montr�al,Canada,Science & Technology,Université de Montréal – Pavillon Roger-Gaudry,"2900 Boulevard Édouard-Montpetit, Montréal, QC H3T 1J4, Canada","Chemist Roger Gaudry was a major scientific administrator and rector; the university’s landmark main building carries his name, tying the site to his leadership in higher education and research.",Roger Gaudry,https://en.wikipedia.org/wiki/Roger_Gaudry
montr�al,Canada,Science & Technology,Macdonald Physics Building (McGill University),"3600 Rue University, Montréal, QC H3A 2T8, Canada",Ernest Rutherford conducted landmark research here at McGill that led to foundational advances in radioactivity and atomic physics.,Ernest Rutherford,https://en.wikipedia.org/wiki/Ernest_Rutherford
montr�al,Canada,Science & Technology,Otto Maass Chemistry Building (McGill University),"801 Rue Sherbrooke O, Montréal, QC H3A 0B8, Canada",Nobel laureate Rudolph A. Marcus is closely associated with McGill chemistry; his electron-transfer theory reshaped physical chemistry and related fields.,Rudolph A. Marcus,https://en.wikipedia.org/wiki/Rudolph_A._Marcus
montr�al,Canada,Science & Technology,Osler Library of the History of Medicine (McGill University),"3655 Promenade Sir-William-Osler, Montréal, QC H3G 1Y6, Canada","The Osler Library preserves the legacy of physician William Osler, a towering figure in modern clinical medicine and medical education tied to McGill.",William Osler,https://en.wikipedia.org/wiki/Osler_Library
montr�al,Canada,Science & Technology,CAE Inc. (Head Office),"8585 Chemin de la Côte-de-Liesse, Montréal, QC H4T 1G6, Canada",CAE is a flagship Montreal-area simulation and training technology firm; the head office is tied to the company’s founding and growth into a global aerospace simulation leader.,CAE (company founding and growth in flight simulation technology),https://en.wikipedia.org/wiki/CAE_Inc.
montr�al,Canada,Science & Technology,Claude Crépeau,"Trottier Building, McGill University, 3630 Rue University, Montréal, QC H3A 0C6, Canada",Crépeau is a leading cryptographer whose work in secure computation and quantum cryptography is closely tied to Montreal’s computer science and information security research community.,Claude Crépeau (cryptography and quantum security research at McGill),https://en.wikipedia.org/wiki/Claude_Cr%C3%A9peau
montr�al,Canada,Science & Technology,Thérèse Gouin-Décarie,"Pavillon 3200 Jean-Brillant (Université de Montréal), 3200 Rue Jean-Brillant, Montréal, QC H3T 1N8, Canada","Gouin-Décarie was a prominent developmental psychologist associated with Université de Montréal, influencing research and training in human development and cognition in Montreal.",Thérèse Gouin-Décarie (developmental psychology at Université de Montréal),https://en.wikipedia.org/wiki/Th%C3%A9r%C3%A8se_Gouin-D%C3%A9carie
montr�al,Canada,Science & Technology,Donald O. Hebb,"Stewart Biological Sciences Building, McGill University, 1205 Avenue du Docteur-Penfield, Montréal, QC H3A 1B1, Canada",Hebb’s theories on neural plasticity (“Hebbian learning”) are foundational in neuroscience and AI; he is strongly associated with McGill’s psychology and neuroscience tradition.,Donald O. Hebb (neuropsychology research and teaching at McGill),https://en.wikipedia.org/wiki/Donald_O._Hebb
montr�al,Canada,Science & Technology,Jacques Genest,"Institut de recherches cliniques de Montréal (IRCM), 110 Avenue des Pins Ouest, Montréal, QC H2W 1R7, Canada",Genest was a leading clinician-scientist in hypertension and a key builder of Montreal’s biomedical research ecosystem through the IRCM.,Jacques Genest (IRCM leadership and clinical research),https://en.wikipedia.org/wiki/Jacques_Genest
montr�al,Canada,Science & Technology,Norman Bethune,"Hôpital du Sacré-Cœur de Montréal, 5400 Boulevard Gouin Ouest, Montréal, QC H4J 1C5, Canada","Bethune, a surgeon and medical innovator, is closely linked to Montreal through his clinical work and contributions to thoracic surgery and emergency medicine practices.",Norman Bethune (medical practice and innovation in Montreal),https://en.wikipedia.org/wiki/Norman_Bethune
montr�al,Canada,Science & Technology,Element AI (former headquarters address),"6650 Avenue du Parc, Montréal, QC H2V 4H9, Canada","Element AI was a high-profile Montreal AI startup co-founded by Jean-François Gagné, emblematic of the city’s modern machine-learning commercialization wave.",Jean-François Gagné (Element AI co-founder),https://en.wikipedia.org/wiki/Element_AI
montr�al,Canada,Science & Technology,Bombardier Headquarters,"400 Côte-Vertu Rd W, Dorval, QC H4S 1Y9, Canada","Bombardier’s Montreal-area headquarters is directly tied to inventor-entrepreneur Joseph-Armand Bombardier, whose snowmobile and transportation innovations built a global firm.",Joseph-Armand Bombardier,https://en.wikipedia.org/wiki/Joseph-Armand_Bombardier
montr�al,Canada,Science & Technology,Behaviour Interactive (Montreal studio),"999 Rue de Maisonneuve Ouest, Suite 1400, Montréal, QC H3A 3L4, Canada",Game developer and studio head Rémi Racine built Behaviour Interactive into a major Montreal technology-and-entertainment software studio tied to this workplace address.,Rémi Racine,https://en.wikipedia.org/wiki/Behaviour_Interactive
montr�al,Canada,Science & Technology,"Pavillon André-Aisenstadt (Université de Montréal, DIRO)","2920 Chemin de la Tour, Montréal, QC H3T 1J4, Canada","Computer scientist Gilles Brassard, a founder of quantum cryptography, is strongly associated with Université de Montréal’s computer science community based at this address.",Gilles Brassard,https://en.wikipedia.org/wiki/Gilles_Brassard
montr�al,Canada,Science & Technology,Pavillon Pierre-Dansereau (UQAM),"201 Avenue du Président-Kennedy, Montréal, QC H2X 3Y7, Canada","This building honors ecologist Pierre Dansereau, an internationally recognized scientist known for shaping environmental science and ecology in Quebec.",Pierre Dansereau,https://en.wikipedia.org/wiki/Pierre_Dansereau
montr�al,Canada,Science & Technology,"Édifice Bell (Bell Canada offices, telecommunications)","1050 Rue Beaver Hall, Montréal, QC H2Z 0A5, Canada",,,https://en.wikipedia.org/wiki/Bell_Canada
montr�al,Canada,Science & Technology,INRS – Centre Urbanisation Culture Société (UCS),"385 Rue Sherbrooke Est, Montréal, QC H2X 1E3, Canada",,,https://en.wikipedia.org/wiki/Institut_national_de_la_recherche_scientifique
montr�al,Canada,Science & Technology,Mount Royal Cemetery (grave of Dr. Wilder Penfield),"1297 Chemin de la Forêt, Outremont, Montréal, QC H2V 2P9, Canada",,,https://en.wikipedia.org/wiki/Wilder_Penfield
montr�al,Canada,Science & Technology,Mila – Quebec Artificial Intelligence Institute,"6666 Rue Saint-Urbain, Montréal, QC H2S 3H1, Canada",,,https://en.wikipedia.org/wiki/Mila_(research_institute)
montr�al,Canada,Science & Technology,École Polytechnique de Montréal,"2500 Chemin de Polytechnique, Montréal, QC H3T 1J4, Canada",,,https://en.wikipedia.org/wiki/Polytechnique_Montr%C3%A9al
montr�al,Canada,Politics & Social Movements,"Université du Québec à Montréal (UQAM) — Pavillon Judith-Jasmin (frequent epicenter for student mobilization and protest organizing, including 2012)","405 Rue Sainte-Catherine E, Montréal, QC H2L 2C4, Canada",,,https://en.wikipedia.org/wiki/Universit%C3%A9_du_Qu%C3%A9bec_%C3%A0_Montr%C3%A9al
montr�al,Canada,Politics & Social Movements,"Concordia University — Henry F. Hall Building (site of the Sir George Williams Affair, 1969)","1455 Boulevard De Maisonneuve O, Montréal, QC H3G 1M8, Canada",,,https://en.wikipedia.org/wiki/Sir_George_Williams_affair
montr�al,Canada,Politics & Social Movements,Confédération des syndicats nationaux (CSN) — headquarters (major labour confederation in Quebec social movements),"1601 Avenue De Lorimier, Montréal, QC H2K 4M5, Canada",,,https://en.wikipedia.org/wiki/Conf%C3%A9d%C3%A9ration_des_syndicats_nationaux
montr�al,Canada,Politics & Social Movements,"Place d’Youville / site of Marché Sainte-Anne (burning of the Parliament of the Province of Canada, 1849)","Place d’Youville, Montréal, QC H2Y 2B2, Canada",,,https://en.wikipedia.org/wiki/Burning_of_the_Parliament_Buildings_in_Montreal
montr�al,Canada,Politics & Social Movements,La Presse (historic newspaper headquarters; influential in Quebec political life and social debates),"1 Rue Saint-Jacques, Montréal, QC H2Y 1L4, Canada",,,https://en.wikipedia.org/wiki/La_Presse_(Canadian_newspaper)
montr�al,Canada,Politics & Social Movements,Cimetière Notre-Dame-des-Neiges (grave site of Robert Bourassa),"4601 Chemin de la Côte-des-Neiges, Montréal, QC H3V 1E7, Canada","This cemetery is the burial place of Robert Bourassa, a dominant Quebec premier associated with major political turning points including constitutional negotiations and language-policy debates.",Robert Bourassa,https://en.wikipedia.org/wiki/Robert_Bourassa
montr�al,Canada,Politics & Social Movements,Monument à George-Étienne Cartier (Mount Royal Park monument),"1260 Remembrance Rd, Montréal, QC H3H 1A2, Canada",This major monument publicly commemorates Cartier’s political legacy in Montreal and anchors collective memory of Confederation-era politics.,Sir George-Étienne Cartier,https://en.wikipedia.org/wiki/George-%C3%89tienne_Cartier_Monument
montr�al,Canada,Politics & Social Movements,Hôtel de Ville de Montréal (Montreal City Hall),"275 Rue Notre-Dame E, Montréal, QC H2Y 1C6, Canada","As the mayor’s workplace, City Hall is directly tied to Camillien Houde’s turbulent political career, including his opposition to conscription and resulting imprisonment during WWII.",Camillien Houde,https://en.wikipedia.org/wiki/Montreal_City_Hall
montr�al,Canada,Politics & Social Movements,Maison de Radio-Canada (CBC/Radio-Canada Building),"1400 Boulevard René-Lévesque E, Montréal, QC H2L 2M2, Canada",René Lévesque’s prominence grew through broadcasting before he entered electoral politics; this flagship Radio-Canada complex is closely linked to the media environment that shaped his public role.,René Lévesque,https://en.wikipedia.org/wiki/Maison_de_Radio-Canada
montr�al,Canada,Politics & Social Movements,Mount Royal Cemetery (grave site of Sir John Abbott),"1297 Chemin de la Forêt, Outremont, QC H2V 2P9, Canada","This cemetery is the burial place of Sir John Abbott, a Montreal lawyer and politician who became Canada’s third prime minister.",Sir John Abbott,https://en.wikipedia.org/wiki/John_Abbott
montr�al,Canada,Politics & Social Movements,McGill University – New Chancellor Day Hall (Faculty of Law),"3644 Rue Peel, Montréal, QC H3A 1W9, Canada","F. R. Scott, a major Canadian constitutional scholar and civil liberties advocate (and a founder of the CCF), taught at McGill’s law faculty and helped shape modern rights discourse in Canada.",F. R. Scott,https://en.wikipedia.org/wiki/F._R._Scott
montr�al,Canada,Politics & Social Movements,Fédération des travailleurs et travailleuses du Québec (FTQ) – Headquarters,"565 Boul. Crémazie E, Montréal, QC H2M 2V6, Canada","A central institutional address of Quebec’s labour movement, strongly associated with union leader Louis Laberge and major labour mobilizations in Montreal and across Quebec.",Louis Laberge / Quebec labour movement,https://en.wikipedia.org/wiki/F%C3%A9d%C3%A9ration_des_travailleurs_et_travailleuses_du_Qu%C3%A9bec
